,0,1
1828,mt44XPN43DUcZUSPLgQ8zw,I would like for this restaurant to make authentic jerk chicken. I brought jerk chicken but I got baked chicken with jerk sauce. Tip-please make chicken on a charcoal grill not in the oven.
1829,mt44XPN43DUcZUSPLgQ8zw,Their food is good but customer service is terrible! They need to have two people working the window and two lines. People feel because they placed orders over the phone they can just come in and skip the ENTIRE line and walk to the front of the line. The woman at the window said absolutely nothing about this happening. She clearly was overwhelmed with phone calls and the length of the line I am surprised no one came to help her out. I know that they can improve the quality of their business especially if you HIRE someone to help the one person out.
1830,mt44XPN43DUcZUSPLgQ8zw,"If your looking for some tasty Jamaican food, look know further.  The stew peas, seafood soup, curry shrimp, fried chicken and oxtail is to die for."
1831,Xd4Ahhb1alLxBapbcTl4Nw,Kelly is the dopest bartender ever !! But this place is a def! The food is so bomb and the drinks are Amazing. I also love the vibes here. You can't go wrong with anything on the menu I promise. P.S  tip the bartenders !
1832,Xd4Ahhb1alLxBapbcTl4Nw,One of the better Caribbean spots in Harlem. Was looking for a spot and this place didn't disappoint. I ordered the oxtails which was full of flavor but would have been much better if the dish was larger. The shrimp Rasta pasta was delicious and not overly cheesy.
1833,Xd4Ahhb1alLxBapbcTl4Nw,"I truly enjoyed my time here. Had a rough start due to the kitchen being a bit backed up, but once we received our meals we were extremely happy. It was explained that the wait was because the food is made to order and once you taste it, you'll gladly wait. Also had Henny punches that were strong, as they should be. I highly recommend this place and the staff was wonderful."
1834,Xd4Ahhb1alLxBapbcTl4Nw,"This is truly a hidden gem of a spot - amazing drinks from a personable bartender and delicious food! I had the curry shrimp and the flavors were fantastic - I asked for spicy and boy did they deliver! It was a zing with all the spices - loved it! Also the sides such as the rice and beans were so good. How could something so simple be compacted and soft enough to melt in your mouth? My friend got the brown stew chicken which was so tender and juicy, with great marinade and flavors that really sank in. The only thing I warn is the service seems a little short staffed, so food can take a while. But it's definitely worth the wait. And the servers make this up by being caring and friendly. Truly a Jamaican vibe!!"
1835,Xd4Ahhb1alLxBapbcTl4Nw,Excellent food. The jerk chicken was songood and the server was excellent. Highly recommended restaurant.
1836,Xd4Ahhb1alLxBapbcTl4Nw,"The food was great and it is a nice, cozy restaurant. I recommend the Jerk Chicken. Make sure you get a side of macaroni and cheese; it was fantastic!"
1837,Xd4Ahhb1alLxBapbcTl4Nw,"We had a great Jamaican dinner and drinks here! Our empanada starter was crispy, light and airy, filled with moist jerk chicken, with a very spicy dip on the side. I had the Jerk Chicken with plaintains, rice and peas for dinner and my daughter had the whole Snapper fish with plaintains, rice and peas and spicy red and green peppers. Big portions! Our drinks were the Bob Marley and Sex on a Mountain. Out of IPA tonight and so we both had Coronas. Enough food to take some home! Warm, friendly, welcoming servers. High energy, intimate, popular busy local bar/restaurant with reggae, hip-hop, rap playing ramped up :-). Would definitely return."
1838,Xd4Ahhb1alLxBapbcTl4Nw,Great service but the food didn't taste very Caribbean. Don't get me wrong it was good but the Rasta pasta was more like a good Mac and cheese. Maybe if I had something else it would have been good but my friend  enjoyed the empanada. Customer service was excellent
1839,Xd4Ahhb1alLxBapbcTl4Nw,"Wow just wow. This. Chef. Can. Cook! Do you hear me?!?!?! We're my exact words! The food is amazing! We had fritters, jerk chicken, oxtail, rice n peas with vegetables and festival. Staff is amazing and drinks are good and skkkrong! Bathroom is clean so it makes 5 stars in my book. A little drafty so if you want to dine in on a cold winter day dress warm! So worth it - loved every bite! Will definitely return!!! So glad this place is here!"
1840,Xd4Ahhb1alLxBapbcTl4Nw,"This place is ok. Went on a Thursday evening after work with a big group and the bartender was acting shady by charging us full price on drinks when it was supposedly happy hour. Drinks are watered down with little to no liquor, I had a rum punch and pina colada with no buzz. How do you pass out ""happy hour menus"" then once we start ordering you tell us ""oh happy hour is over"" but have been charging us full price for the whole hour we've been there earlier!! Extremely long wait for just  appetizers not even entrees which make no sense, staff was very unapologetic about how slow they are. Food was decent. This place needs proper management and faster chef because they can't handle large groups at all!"
1841,Xd4Ahhb1alLxBapbcTl4Nw,As an added bonus.... I walk by this place daily and can confirm they've consistently maintained a Grade A inspection record.
1842,Xd4Ahhb1alLxBapbcTl4Nw,"A hidden gem in the upper 150s!!  A true diamond in the rough!  Their off-the-beaten-path, mid-block location on W 158 St between Amsterdam and St Nick contributes to this place's magic!  (And if it weren't a bit out of the way, I'm certain you'd never be able to get a table!). Blue Mountain has a really chill, comfortable vibe!  The interior is finished with beautiful wood and stone which feel very warm and earthy. The space is divided into a cafe area (which is a nice daytime spot to enjoy a coffee and read the paper) and the bar area.   In the evening the cafe area affords a more intimate atmosphere for a quiet dinner or date.  The bar area has a great neighborhood feel. It's social without being overbearing, loud, or rowdy  (I'm not sure how sports might change that.  There is a tv in the bar, but it hasn't been on when I've been there.)  In warm weather tall windows open to the sidewalk which is awesome.   The bartender, Rika (apologies if I've misspelled), is awesome!!! The Rum Punch that she makes to order with fresh fruit and juice is a must!! The food is amazing-- very fresh, homemade-- the chef has mad skills.  The ox tail is heaven...melts in your mouth without being greasy or fatty.  The seafood curry was super fresh and delicious -- even the saltfish was perfect!!   My ex-boyfriend was Bahamian, his cousin and her gf would come visit for New Year's Eve every year. I can remember her calling from the taxi saying, ""We in the taxi.  Put the oil on!!""  When she walked through the door she would pull out a big tub of conch fritter batter that she went down to the dock that morning to buy.  I've been craving those fritters since we split up 17 years ago...damnit!And while you can, of course, get conch in NYC it tends to be expensive and was not pulled out of the ocean this morning.  Blue Mountain however makes a saltfish fritter that Is like heaven.  I highly recommend them!!!You've got to check this place out.  The atmosphere is awesome and the food is amazing!!   They also do fun stuff for holidays like jerk chicken cooked on a charcoal grill on the sidewalk in the summer and special events for mother's/father's day etc.   Take the C to 163 or the 1 to 157.  It's definitely worth the trip!!"
1843,Xd4Ahhb1alLxBapbcTl4Nw,"The food here was great. Oxtails with steamed vegetables and peas and rice was my meal. Oxtails fall off the bones, and Well seasoned."
1844,Xd4Ahhb1alLxBapbcTl4Nw,Went for brunch on a Sunday after church. Brunch menu was quite limited imo. The jerk chicken empanadas were tasty but the pasta with shrimp was a bit salty. I wanted a Bloody Mary but they didn't have tomatoe juice. Had the rum punch instead . Staff was very friendly and very accommodating. Looking forward to going back to try the oxtails!
1845,Xd4Ahhb1alLxBapbcTl4Nw,"Great food, Great drinks, Great service. Prices are reasonable. Enjoyed the low key atmosphere with authentic Caribbean music playing. Me and my sister had the oxtail meal and the chef cooked it to perfection. Oxtails weren't fatty and yes they fell off the bone. This is truly a hidden Harlem gem. Definitely will make this one of my favorite places."
1846,Xd4Ahhb1alLxBapbcTl4Nw,Went here on 6/1 and was glad i did. Service was great. Drinks were nice n strong. The pepper shrimp lived up to it's name. Servers were reallly nicea and pleasant. Food too a little long but allin all. Will definately go again.
1847,Xd4Ahhb1alLxBapbcTl4Nw,"Great ambience, great customer service, GREAT FOOD! What more can you ask for? The chef personally asked how the food was. They asked about allergies. It's definitely a gem in the Heights. Please try the pistachio cheesecake!   I will definitely be back."
1848,Xd4Ahhb1alLxBapbcTl4Nw,No one answers phone. No message. No sign on business indicating temporary closure.
1849,Xd4Ahhb1alLxBapbcTl4Nw,"This Restaurant ALWAYS cancels my orders! Why are they on Yelp or Seamless then? There food is good, I ate there twice! But they do not seem to accept online orders! The orders go through, but 2-3 minutes after, I get a cancellation notice. Oh well, guess I will not bother ordering from them anymore!"
1850,Xd4Ahhb1alLxBapbcTl4Nw,I visited Blue Mountain last week for dinner with my niece.  We started with really tasty drinks.  The bartender was very creative and  personable.  My niece started with  the jerk chicken empanadas--she LOVED them (I dont eat chicken).  She had the curry goat--loved it.  I had the steam snapper--really tasty.  We closed with the pistachio cheesecake--to die for.the owner indicated they are open until 3am--gotta love NYC.  the owner indicated he cooks the BEST oxtail.  I will have someone order that the next time I visit with friends  I am definitely going back and would recommend this spot for good Jamaican food.
1851,Xd4Ahhb1alLxBapbcTl4Nw,This is a hidden treasure. I am excited that I found it and it is worth it. Adding it to my list of go to restaurants. I also must add the staff is so nice and welcoming.
1852,Xd4Ahhb1alLxBapbcTl4Nw,Blue Mountain has hit the mark with authentic Jamaican food In Washington heights!! Jerk chicken with peas and rice was nice and rich. You can taste the Coconut flavor in the rice. The jerk sauce was the right consistency and spicy enough to give your taste buds the spark! Rum punch for drinks!I will for sure  return!
1853,Xd4Ahhb1alLxBapbcTl4Nw,"Giving them two stars now because the wait times are absolutely deplorable. As I'm sure you'll see from the existing reviews, they usually don't have delivery b/c they either don't have a delivery man available or they've ran out of everything under the sun. I called for pick up today... a simple order of jerk chicken and rice and peas. I was quoted 15 minutes by the bartender/waitress. I come down in about 25 minutes to give them a little time. I get there and my food isn't ready. The bartender/waitress tells me it should be 5 more minutes. I step out and come back in 7 minutes. Is my food ready? No. I ask how does 15 minutes become about 40? She tells me that my food will be ready ""right now"" I cut her off and ask should I come back at 8pm, which is an entire hour after I've ordered mind you, she says yes. I come back at 8:10 and finally my food is ready... and lukewarm mind you. Don't order from here if you don't have the time of day because they clearly cannot get it together. And let me also add that when I finally did get to eat my food, I realized that my jerk chicken was ice cold... so there you have it."
1854,Xd4Ahhb1alLxBapbcTl4Nw,"First off, let me say that I'm glad the Heights finally has some decent Caribbean food because constantly going down to 145th and lower couldn't keep being the move; however, I will say that while the food here is good, it's pretty pricey especially for the portions that you get. I can pay $12-$14 for oxtail and two sides at places a little further down as opposed to the $18-$20 that it is here. On another note, their delivery can be hit or miss. I tried to order from them a couple of times within the past couple of weeks and my order got cancelled b/c they ran out of food."
1855,Xd4Ahhb1alLxBapbcTl4Nw,"I just had lunch at this restaurant! The experience and Food deserves 5 stars, the only reason I'm not giving 5 stars is because of the location(near Columbia Hospital) the parking sucks! When I got there the restaurant was empty. I was greeted by the chef and he was warm and gracious just like you experience in Jamaica! I ordered Hennessy wings as an appetizer. The wings comes with dumplings. The wings have a nice Hennessy glaze. Not overwhelming, but just right. Dumplings were fresh and amazing. As we ate two more members of the staff arrived and as they walked through the door they came in asking if we were ok and if we needed anything else! I love being treated like a valued customer! I placed my drink order which was a rum punch and my honey had a ginger beer! I consider myself a rum punch expert, and this rum punch strongly mirrored one of the best I've had! Two rum punches will send you sailing! I ordered the curry shrimp and my honey had the escovitch red snapper. The food was fresh and flavorful! It was served hot and with a smile! I didn't finish all of my food and took the rest to go, meanwhile my Bae killed his fish, and got a jerk chicken dinner to go! The vibes and music of Blue Mountain are great, the customer service is amazing and the food is A+. Most importantly the prices are wonderful! 3 meals and an appetizer and drink under $70.00!! You can't find good food and quality service for that kind of money! The restaurant is small and I can imagine it gets quite crowded when it's busy, but nonetheless they have got a returning customer in me! Make sure you stop by, you will NOT be disappointed!"
1856,Xd4Ahhb1alLxBapbcTl4Nw,"First time here. Rum punch was on point and the food was delicious. We will definitely be going back.The staff was friendly and attentive,"
1857,Xd4Ahhb1alLxBapbcTl4Nw,"Huge delicious portions at an extremely affordable price, and a very friendly and accommodating staff. Cute space as well. We had jerk chicken and oxtail - so so good, and had enough leftover to eat for lunch the next day. Everything you would want from a neighborhood restaurant."
1858,Xd4Ahhb1alLxBapbcTl4Nw,"This is a late review, but I had my 31st birthday here back in November, just a couple weeks after the restaurant first opened. At the far left side of the bar, there was a woman celebrating her 80th birthday. We ended up celebrating together, and it turned out to be one of the most memorable birthdays of my life! The staff was so warm and hospitable, and my fiancée and I have been back three or four times since then. The jerk chicken is delicious and the oxtail melts in your mouth, but, again, it's the staff that really has us coming back over and over. Thanks for the great service and an unforgettable night!"
1859,Xd4Ahhb1alLxBapbcTl4Nw,Great place. My boyfriend and I had the henny wings perfectly glazed and seasoned. I also has the long island blue punch very strong and sweet I enjoyed it and was worth the money it was strong. My boyfriend had the jerk chicken plate and I had the oxtail plate we both chose sweet plantains over the salad and also it comes with rice and beans. This food was amazing! My boyfriend jerk chicken was perfectly seasoned and spicy my oxtail was sooo nicely cooked that the meat will fall off the bones it was amazing. I've been to Jamaica and I've had authentic Jamaican food and trust me this food took me back! It's a hidden gem in the heights! The sweet plantains were sooo sweet and soft just perfect. I met the chef because I told the waitress to give him my compliments and how amazed and satisfied I was with the food. Great gentleman his name is Steven he comes straight from Jamaica and told me how this is his passion and he puts his heart soul and all his love into this food and trust me y'all you can tell! Great prices great food.
1860,Xd4Ahhb1alLxBapbcTl4Nw,"Great food, great service...can't wait to go back.  It was worth driving in the rain/snow storm.  The Hennessy wings and festival are to die for.  The seafood platter was scrumptious.  The chef and staff are very friendly.  Nice cozy spot!"
1861,Xd4Ahhb1alLxBapbcTl4Nw,"Best place in Washington Heights for that real, home cooked Jamakcan meal without the plane ticket."
1862,Xd4Ahhb1alLxBapbcTl4Nw,"For a long time, I wasn't sure what this place was trying to be but I went in this morning and am excited by what they have in store for the neighborhood - soon to be adding brunch and lunch. Lunch will be especially welcome considering the lack of decent/interesting options around here. So I am reserving one star for future review... while giving them 4 stars for the delicious iced coffee. SO MUCH BETTER than Dunkin' Donuts and CHEAPER!"
1863,Xd4Ahhb1alLxBapbcTl4Nw,This is a really comfortable & relaxed vibe.  Great bar & really good food.  I came to hang out on a Saturday at 6 pm and stayed until close.  The DJ was spinning old reggae and dancehall.  Very Fun. I'll be back.
1864,Xd4Ahhb1alLxBapbcTl4Nw,I came here on the recommendation of colleagues after a Parent teacher conference. I was definitely in the mood for a rum punch and the hostess/ bartender/ public relations representative did not disappoint. The service was attentive and focused on meeting our needs. My boyfriend and I had the salt fish fritters to start which was really good and pleasantly spicy. We followed up with the jerk chicken plate which was super well spiced and well priced for the portion. Enjoyed the vibes here (relaxed and welcoming) and would certainly come back.
1865,Xd4Ahhb1alLxBapbcTl4Nw,"Wonderful Ambiance I loved my seating area. The service was phenomenal they were very attentive to us. Provided excellent service. The food was also phenomenal, delicious the waitress/bartender was amazing.  Loved it!!"
1866,Xd4Ahhb1alLxBapbcTl4Nw,"I've passed this place a million times wanting to try it. I actually remember the day they opened. I stopped in to take a look their very first day to wish them well and said I'd be back. I finally came in tonight to order 2 appetizers to go. It was not very busy when I walked in. Only a few tables were occupied and 2 people at the bar. I ordered and after about 20 minutes of waiting, I was told that one of the two was not available, so I picked another. I waited another 15 minutes to check on the order, as it was now 35 minutes that I was waiting. The kitchen door was open right next to where I was sitting at the counter so I asked the chef. He kind of laughed and told me about another 10 minutes. That would make 45 minutes of waiting for two appetizers. There was no, ""we're so sorry"" or ""we're really busy today."" 45 minutes seems more than a bit unreasonable so I left. Now I wasted 35 minutes sitting there and had no food. I then had to go find somewhere else and start all over again. I wish them well. It sounds like they do have great food but I won't be returning. This is NYC, I always travel for good food so I'll just find somewhere else if I want good Jamaican food. Even if I travel an hour, it would probably end up being the same when you factor in the wait time."
1867,Xd4Ahhb1alLxBapbcTl4Nw,"This place is a hidden gem in Washington Heights. If you know, you know! The food is amazing, the drinks are top shelf and in large variety, and the ambience gives off an authentic Caribbean vibe. The Seafood Platter is a favorite, but so everything on the menu. I've been multiple times. Recommending to all my friends."
1868,Xd4Ahhb1alLxBapbcTl4Nw,"First time here, really enjoyed everything. It seems to be a family owned establishment which i'm always down to support. The decor was nice and the food was great too. Everything was decently priced and proportioned perfectly. Will definitely be back."
1869,Xd4Ahhb1alLxBapbcTl4Nw,"This review is for the bartender, when I go to a restaurant, I want to have a good time, good food and food drinks. Blue mountain has only good food because your drink mixing game is not on point. I have gone to Blue more then 10 times because I love the people that work there and I see that they value me as a customer. You ""the bartender"" carry yourself like you don't care and that's how the drinks taste. They taste watery I am a light drinker and I always leave the same way I came in 100% sober you fuck up orders and the chef always seems upset with you. ( I love the chef because he takes care of everyone if she confuses him he will walk to your table and in the most polite way ask you how you want your food done and much more he is awesome. ) the waitresses have only been there twice since I started going and those to times I had the best food. Blue please fix this bartender problem because I have try taking friends there and they said no matter how good the food is they won't go back because she makes bad drinks. Please fix it because I love you guys."
1870,Xd4Ahhb1alLxBapbcTl4Nw,"This place... is the Bomb. Let me start of my saying that, the staff is amazing,from the Chef to the delivery guy. They remind me of being back home, of how Caribbean people treat each other life family. Thank you guys. Now let's get to the food. It was so good,my best friend and I had the 45$ food platter, with every kind of sea food you could imagine on it. The platter is also really big so their food portions are amazing. It was sooooooooooo Good. I went yesterday ,and I am thinking about going back today. Their food is so welled season, you taste everything on it. The platter takes a while to come out, because it's being prepare to perfection, so don't get upset because it will be worth the wait. I also love that is a black owned business. I've told everyone I know about them. I hope they see a lot of success."
1871,Xd4Ahhb1alLxBapbcTl4Nw,"This place is awesome.  Authenticity and warmth, and great service.  The jerk chicken empanadas are highly addictive.  Pepper shrimp were offered up as free ""tapas."" With a rum punch to boot, my night is off to a great start!"
1872,Xd4Ahhb1alLxBapbcTl4Nw,"Ok so I been here a few times and I think I'm ready to give my option and review about this place 1st let me start with the food taste it's awesome excellent great quality and taste, a lil over price and unclear about menus what comes with items but then again that part may be because of the next issue I'm going to talk about. if that all that matters to you as a customer yes I say go here shit go everyday but if you also want quality  service then no the waitress her rika give this place a horrible look and it's sad because as long as she here they will loose customers she nasty rude and bossy to the people over her and customs she over charges ppl and charge u for things that suppose to come with your order so ppl READY YOUR Receiptsand if u say anything to her is a bunch of eye rolling thresh sucking I guess her working there mean more to the own then making money and keeping his doors open."
1873,Xd4Ahhb1alLxBapbcTl4Nw,A wonderful neighborhood restaurant with amazing staff and excellent food. They stayed open for us and were extremely kind.
1874,Xd4Ahhb1alLxBapbcTl4Nw,I rely on views so i make sure I leave a review and I'll be leaving this everywhere this place is advertised This was probably one of the worst places to eat at if you're looking for good customer service and food I didn't try the drinks so I can't comment on that but I did see people coming in just for the bar My partner and I came here to eat the server didn't seem happy at all until her male friend came to visit after that she was all smiles but back to the food and service my partner and I ordered before a table the same appetizers actually we got our appetizer after that table we ordered our food and appetizers at the same time the table next to us who came after still got both before us my partner got her food shortly after the appetizers she was done with her plate and my food still hadn't come the restaurant isn't full not one bit the only people here are me my partner the table next to us and two people at the bar not once did anyone say our food was on the way it will be out shortly nothing the table beside us is almost done with they food and my food still isn't here my partner had to get up and ask about my plate of food I'm completely turned off so if you're looking to eat at the same time as the person you came with please do not bank on this place The Mac and cheese has no flavor the shrimp was very good tho I'm very disappointed I wish our people would take more pride in their establishment customers is what keeps the business going and if you aren't catering and serving the customers what are you doing Texting and having friends visit will not keep an establishment open nor the bills paid!I will not return back to this establishment the food nor treatment is worth it
1875,Xd4Ahhb1alLxBapbcTl4Nw,This place is a hidden treasure!!! Excellent Food. Great staff!! The seafood dishes are a must try.
1876,Xd4Ahhb1alLxBapbcTl4Nw,"Blue Mountain Heights gives you the warm friendly vibes you would experience in the Caribbean. Good food, clean establishment and attentive staff. Happy to have a Black-owned family restaurant in my neighborhood. Definitely a spot I would recommend to ALL looking for authentic Caribbean cuisine!"
1877,Xd4Ahhb1alLxBapbcTl4Nw,"This is such a great restaurant! I am very glad I stumbled upon it in Washington Heights. I highly recommend the jerk chicken and rum punch. The decor, playlist, and service were all superb. I would definitely visit again."
1878,Ww_N2_uYbFc9I3CzMV8-fw,"Old Italian Bronx style pizzeria, had plain cheese and grandma slice, nice chat with the guy behind desk! Small restaurant with a few seats inside, sits on the corner, just around from the train station!"
1879,J-BIEn9sMfgkMmrp9EzRxg,"Alright guys, we gotta give the whole authenticity snobbery a rest. Like ""Rest In Peace"" rest, because Chinese Take Out is delicious and the faster we accept that, the faster we can achieve eternal bliss.Fresco's Tortilla has become somewhat of a local legend. In fairy tales, there's always some element of magic and a hero involved. The hero being the chefs and the magic being how unbelievably crispy they make ALL of their chicken WITHOUT that greasy feeling accompanied by your self-loathing. The villain in this story are the weight watchers ads on repeat shaming you. Don't ever let anyone tell you you're not the strong, independent, woman that you were born to be.You might have to request ""extra cripsy"" just to be safe but trust me, it's worth the insurance... unlike car insurance. My personal favorite is the sesame chicken. I'm all about texture and I constantly find myself craving this dish. I think I've even conditioned myself to get hungry on the train ride to my friend's house, who lives near by. Other fried dishes well known are the regular 4 wings and buffalo chicken.The mexican food.. err. You can find out for yourself. And a caveat, late late night (right before closing) may not procure the desired results. I'd still order because seriously, what the hell else is there around?"
1880,J-BIEn9sMfgkMmrp9EzRxg,All I have done was grab a menu and order my food and I was greeted by a friend. I should have known better with the grade B on the window that I should have walked one more block for decent food without the side of babies roaches!
1881,J-BIEn9sMfgkMmrp9EzRxg,Decent Mexican and Chinese food. This is the type of place that you get what you pay for. If you are ok we mediocre Mexican and Chinese this would be a good spot as it also is pretty cheap.
1882,J-BIEn9sMfgkMmrp9EzRxg,"My grand kids love this local Chinese spot.  She likes the wings and rice, very simple dish.  He loves the chicken Lo mein"
1883,J-BIEn9sMfgkMmrp9EzRxg,"I called and ordered my food yesterday for delivery. As I started the order the woman on the phone stopped started screaming in her native tongue and then started talking to me. I was a bit confused but continued to order. When the order arrived I received the incorrect items. I called back and in the process of explaining what I ordered she started screaming at me. I guess it was the language barrier, but she indicated that the price went up and I asked her the difference and she repeated the order. This was a back and forth where I  I asked for the difference in price or just the price and she repeated the order. So you hear her frustration building and it led to her to be more inaudible. So at last she got that I wanted to know the difference in costs for the food. But in the process she became upset and you can hear her frustrating. Fine I thought she took my order correctly. The new order came and it was still incorrect. I called and asked what happened, she then started screaming on the phone and I truly could not understand her. As I was asking her something, she spoke over me and then hung up. I called back and asked why did she hang up. She said she told me ok no problem and hung up. I asked why when I was in the middle of a sentence and she truly did not say that. At this point she was speaking over me as I was asking her about my order. And then she said ok then talk. So as I am speaking and asking her questions she refused to speak. I asked numerous times why isn't she responding and she refused to speak and I hung up. I went down to the store and brought the wrong food back, asked for my money back and asked to get the food comped. After talking it out she agreed and said the delivery guy just left. At first we were communicating well and I think she did this because there were customers in the store. Essentially she said that the delivery guy made the mistake of sending the wrong order and that she said goodbye on the phone. I told her it was poor customer service. So she gives me only 20 of the 26 bucks (I paid extra when I asked for my replacement because she alleged it cost more). I argued it was incorrect but the language barrier was an issue so I gave up and took the 20 and waited for the delivery guy for my food. He comes gives me the food and she asked for it I give it to her and she said I had to pay for it. I told her why would she agree to comp the food and the refund is she was going to charge me. She was sooo rude and I understand the language barrier can cause miscommunication but why renege on the agreement. I didn't know what to do. At this point it's a screaming match and starts to complain to the guys in the back about it in her native tongue and ignores me. After some shouting I left with missing money and no food. This place is awful. The guests that came while this happened if you were not appalled and continue to support this place, please don't be surprised in being​ mistreated and lied to. Good luck to those that buy from this place."
1884,J-BIEn9sMfgkMmrp9EzRxg,"they are right around the corner from me, and delivery guy is always courteous.  It's a small takeout place that serves mexican and chinese.  The food is always great, I have no complaints.  I order the nacho platter with guacamole on the regular.  I don't order in person because I'll be standing there for too long, but I pick up the food or have them deliver."
1885,J-BIEn9sMfgkMmrp9EzRxg,Very Well!! One of the few Chinese / Mexican food joints in NY that are really good!! The Mexican food however is superb!!!
1886,J-BIEn9sMfgkMmrp9EzRxg,"I would give it 0 stars if I could. While waiting for the bus this morning, saw a rat in the window. Filed a complaint with 311. Disgusting- place needs to be shut down - yet again!"
1887,J-BIEn9sMfgkMmrp9EzRxg,"I would give it 0 stars if I could. While waiting for the bus this morning, saw a rat in the window. Filed a complaint with 311. Disgusting- place needs to be shut down - yet again!"
1888,J-BIEn9sMfgkMmrp9EzRxg,"Decent food for the price. I preferred the mexican food to the chinese, but their dumplings are great. Staff can be harsh sounding on the phone but are very nice in person."
1889,J-BIEn9sMfgkMmrp9EzRxg,"I love these Chinese tex mex places...cheap and delicious food. Their steak and chicken is charcoal grilled, quesadillas or fajitas is awesome! And u get some great American Chinese fried rice and dumplings to go with that soo good!"
1890,J-BIEn9sMfgkMmrp9EzRxg,"I have to admit: this is the first time I have ever encountered a restaurant that  simultaneously peddles Chinese and Mexican cuisines, a place I can call and juxtapose orders for wonton soup and a taco. It sounds weird. It sounds like a place that tries to do too much will not do anything well. But, surprisingly, that's not the case here -- both the Mexican and Chinese dishes here are very good.We tried a few items from both sides of the menu - tacos, ""Happy Family"" chinese food, etc. All were very good. In fact, the soft black bean taco was one of the best tacos I have ever had. And, it was only like $1.30. Fresco Tortillas solves the problem of not being able to agree on which type of cuisine to order. If you can't decide between Chinese food and Mexican food, get both! Prices are reasonable; delivery is quick. Recommended."
1891,J-BIEn9sMfgkMmrp9EzRxg,"Okay, food is good, but the delivery guy was incredibly rude. We don't want to pay for bad customer service. Also food is tad pricey for a tex mex restaurant"
1892,r_5PdGm0TwHJmyeoPguE8A,"I'm thoroughly impressed with this place. I've sampled many Caribbean restaurants here in the Bronx and as far as raw quality, this place takes the cake. I happened to be in the mood for a patty and spotted a Golden Krust as I was driving. As I approached, in the corner of my eye twinkled a humble yet quaint restaurant. I ditched the commercial Caribbean food idea and headed across the street... One of the best decisions of my life. I'm a sucked for brown stew chicken and this place has the right recipe: simply cook it like you're back home. The staff was friendly and and we shared a couple laughs. Everything is made from scratch and the prices are reasonable. The only drawbacks are I believe it's cash only, the cocoa bread I had with my patty wasn't made fresh and could've been thrown in the oven to heat up a little bit. Other than that, this place is amazing and I highly recommend it."
1893,r_5PdGm0TwHJmyeoPguE8A,"I went to this spot a year ago because I really wanted some West Indian food.  I wasn't expecting anything special and my expectations were pretty low because I am picky.  To my surprise, the oxtails were very good.  I also enjoyed the beef patty.  My friend ordered the pepper shrimp, and it was delicious.  The rice and peas were also good along with the plantains.  Oh and the curry goat was quite tasty!!The hospitality was flat. I wouldn't say the cook/cashier was rude but she wasn't warm and fuzzy, but if she keeps cooking oxtails like this she can continue to have her dry affect.  Some people require a certain decor, a personable host/hostess or a perky Paula to take their orders and this just isn't a prerequisite for me.  I require a clean kitchen, sanitary surroundings and for the food to just taste good.  I have experienced plenty of nice exchanges at restaurants with underwhelming food.  So, I say all of this to say, there are no frills at this restaurant but the food is GOOD. Stop by and order some oxtails with peas and rice."
1894,r_5PdGm0TwHJmyeoPguE8A,"Horrible service went there for fish and after 10 minutes I was told that they didn't have it , the petite mature woman who works there treats customers like if they are stupid, and a guy next to me who made a mistake On his order was ridiculed.... IT IS A SHAME THAT PEOPLE ARE HAVING A BUSINESS WITH A HORRIBLE CUSTOMER SERVICE..... PEOPLE BE AWARE OF THIS. I WILL NEVER GO BACK THERE IN MY LIFE."
1895,UVQrrOqHEjlYLrh5D9t1ZA,"THE BEST CHINESE FRIED CHICKEN WINGS !i know that's a pretty bold claim but in all my orderings of chicken wings all through out NYC and even in the state of FL, no other Chinese restaurant has even come close. Whenever i am in the area, i HAVE to stop by and take home an order to go. Some times even two ! Make sure to ask them if they can separate the wings from the rice so that the wings stay crispy and don't get soggy from the rice."
1896,UVQrrOqHEjlYLrh5D9t1ZA,I was in the area and the people I was with wanted Chinese. We came in and ate the food was good and the people were nice. They gave us extra wings. I would come back.
1897,UVQrrOqHEjlYLrh5D9t1ZA,One of the top Chinese food restaurants. Fresh tasting food every time. No mystery meat. Great quality. You guys must try the chicken chunks. Yummy. Way cheaper version than getting it from a Spanish restaurant. They are also prompt with delivery.
1898,UVQrrOqHEjlYLrh5D9t1ZA,"Another typical Chinese American restaurant. Good food, never had any problems with quality. Few seats but most people do not dine in so there's often room to sit."
1899,UVQrrOqHEjlYLrh5D9t1ZA,Prompt delivery service! The pork fried rice and wings were good. I asked for only mustard and they gave me plenty. The fried dumplings and wontons were just ok. I would order from them again.
